global_idx|puzzle|status|n_steps|empty_remaining|wrong_placements|technique_counts
29265|000000001000012003004500020005600070030008000800090000009006007040070090500900200|SOLVED_CLEAN|58|0|0|{'KrakenFish': 2, 'DeepResonance': 2, 'crossHatch': 31, 'nakedSingle': 9, 'ALS_XZ': 1, 'ALS_XYWing': 1, 'FPC': 1, 'lastRemaining': 15, 'fullHouse': 2}
29266|980760000700009000005800700800400073004003005000080400020010000008300500000008062|SOLVED_CLEAN|55|0|0|{'KrakenFish': 2, 'DeepResonance': 4, 'D2B': 2, 'ALS_XYWing': 5, 'FPC': 5, 'nakedSingle': 16, 'crossHatch': 26, 'ALS_XZ': 3, 'LZWing': 3, 'SimpleColoring': 1, 'lastRemaining': 6}
29267|980760500500400800003000070800900200060010000009007000400000085090500042000004900|SOLVED_CLEAN|55|0|0|{'KrakenFish': 1, 'DeepResonance': 6, 'FPC': 2, 'FPCE': 1, 'crossHatch': 28, 'nakedSingle': 10, 'SimpleColoring': 1, 'lastRemaining': 9, 'fullHouse': 5}
29268|980700600500400000006080050600090530090300002003001400300000205060030080000007000|SOLVED_CLEAN|55|0|0|{'KrakenFish': 2, 'DeepResonance': 4, 'D2B': 2, 'crossHatch': 24, 'lastRemaining': 15, 'nakedSingle': 6, 'fullHouse': 8}
29269|980760500005004070000000009500030200030200000001007080050470060006800004000006100|SOLVED_CLEAN|55|0|0|{'KrakenFish': 1, 'DeepResonance': 5, 'FPC': 4, 'ALS_XYWing': 8, 'ALS_XZ': 1, 'crossHatch': 30, 'lastRemaining': 6, 'XWing': 1, 'SimpleColoring': 1, 'nakedSingle': 15}
29270|980760500700000090005009800570008060004030700000600000450006080200000100000200004|SOLVED_CLEAN|55|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'FPF': 1, 'FPCE': 1, 'crossHatch': 29, 'lastRemaining': 12, 'nakedSingle': 10, 'fullHouse': 2}
29271|000000001002003040040560000000000005030170600200004030008000700020008090903000008|SOLVED_CLEAN|58|0|0|{'KrakenFish': 5, 'DeepResonance': 4, 'LZWing': 2, 'nakedSingle': 16, 'crossHatch': 24, 'ALS_XYWing': 3, 'FPC': 1, 'lastRemaining': 15, 'ALS_XZ': 1, 'fullHouse': 2}
29272|000000001000023040005600200000040002050700600800001030067000000090000020500900700|SOLVED_CLEAN|59|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'FPF': 1, 'FPC': 1, 'LZWing': 1, 'FPCE': 1, 'nakedSingle': 15, 'crossHatch': 22, 'lastRemaining': 14, 'fullHouse': 5}
29273|980700600005090040000006008590070000040900070007003000200030001009040030000100200|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 4, 'FPF': 1, 'ALS_XZ': 1, 'crossHatch': 28, 'nakedSingle': 20, 'lastRemaining': 6, 'SimpleColoring': 1, 'XCycle': 1, 'LZWing': 1}
29274|980700600500080070007004000300090402020008000009400060005800090000013000000000106|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'FPCE': 2, 'nakedSingle': 16, 'crossHatch': 22, 'lastRemaining': 13, 'fullHouse': 3}
29275|980700600500090000007004090300020100001400020000001006050008007030900000002040080|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'FPF': 1, 'nakedSingle': 14, 'D2B': 1, 'FPC': 2, 'XWing': 1, 'FPCE': 1, 'crossHatch': 25, 'lastRemaining': 10, 'fullHouse': 2}
29276|980700600500080070007004000600007003008400090000020100030040500006500080000001002|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'D2B': 1, 'DeepResonance': 1, 'FPCE': 2, 'LZWing': 1, 'nakedSingle': 10, 'crossHatch': 36, 'lastRemaining': 7}
29277|980700600500600400006030000700000040040076500005400009600800900008000002000001000|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 11, 'crossHatch': 29, 'lastRemaining': 14, 'fullHouse': 1}
29278|980700600005090070000004009350000020010020000002507000001070030000900004000006800|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'D2B': 2, 'nakedSingle': 8, 'crossHatch': 38, 'lastRemaining': 8, 'fullHouse': 1}
29279|980700600760090000005000000400000060070004003008060900020100000007050800000003012|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 6, 'FPC': 6, 'ALS_XZ': 2, 'crossHatch': 25, 'ALS_XYWing': 1, 'nakedSingle': 25, 'FPCE': 1}
29280|980700600500090040003000009400020900070100000002008000200050006030000450000001200|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'FPF': 1, 'DeepResonance': 1, 'D2B': 1, 'FPC': 3, 'crossHatch': 25, 'SimpleColoring': 2, 'XWing': 2, 'ALS_XZ': 12, 'ALS_XYWing': 2, 'nakedSingle': 4, 'LZWing': 8, 'Swordfish': 1, 'lastRemaining': 20, 'fullHouse': 3}
29281|980700600500000000007040080460000900003200040000004001050320000008007030000080100|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 4, 'D2B': 3, 'crossHatch': 22, 'FPCE': 1, 'XWing': 1, 'nakedSingle': 16, 'ALS_XZ': 4, 'FPC': 1, 'lastRemaining': 10, 'LZWing': 1, 'ALS_XYWing': 1, 'XCycle': 1, 'fullHouse': 3}
29282|980700000600090700007005000400030020060004001009600400006500800000020004000001030|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'crossHatch': 24, 'FPC': 1, 'nakedSingle': 16, 'ALS_XZ': 4, 'XCycle': 1, 'LZWing': 1, 'lastRemaining': 12, 'fullHouse': 3}
29283|980700000600090500004006090400009030060000200003100005040003080000200100000070004|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'D2B': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 6, 'crossHatch': 36, 'lastRemaining': 8, 'fullHouse': 4}
29284|000000001000002030004050607006000400040800000500040906007000000060090705905001000|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'ALS_XZ': 1, 'FPCE': 1, 'lastRemaining': 10, 'nakedSingle': 12, 'crossHatch': 32, 'fullHouse': 3}
29285|000000000001002003040050016000000300005700000400010025004060052050008600260000900|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'FPF': 1, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 34, 'fullHouse': 2, 'lastRemaining': 9}
29286|000000000001002003040050016000000300005700000400010052004060025050008600260000900|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'FPF': 1, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 34, 'fullHouse': 2, 'lastRemaining': 9}
29287|980760500700900080005008900850006090004300000000000000460007050000620004000000100|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'crossHatch': 32, 'FPC': 1, 'nakedSingle': 16, 'FPCE': 1, 'lastRemaining': 6}
29288|980760000700005900040000070600500300008039000000070002100050600060100020003000004|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 6, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 29, 'lastRemaining': 13, 'fullHouse': 3}
29289|980700600750060090006009000400300000070000002008090740007050800000400001000002030|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'FPC': 2, 'crossHatch': 33, 'FPCE': 2, 'nakedSingle': 6, 'LZWing': 1, 'ALS_XZ': 2, 'lastRemaining': 7, 'fullHouse': 6}
29290|980700600500096000004080070300008092020070800000200000090007100005000040000010003|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 1, 'FPC': 1, 'LZWing': 1, 'crossHatch': 29, 'lastRemaining': 14, 'nakedSingle': 9, 'fullHouse': 3}
29291|980700600700500900004090000800300500020009030000050001600030005078060300000800000|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'ALS_XZ': 1, 'FPC': 2, 'ALS_XYWing': 1, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 26, 'lastRemaining': 12, 'fullHouse': 5}
29292|980700600700500900004090000800300500020009000000050010600030050078060300000800006|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'ALS_XZ': 1, 'FPC': 2, 'ALS_XYWing': 2, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 28, 'lastRemaining': 11, 'fullHouse': 4}
29293|000000012003004000050060000000000078004070009700900100040030200060005001800100090|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 4, 'D2B': 1, 'LZWing': 2, 'FPCE': 1, 'crossHatch': 26, 'nakedSingle': 7, 'ALS_XZ': 4, 'ALS_XYWing': 1, 'lastRemaining': 17, 'XWing': 1, 'fullHouse': 6, 'SimpleColoring': 2}
29294|900800700080070060007005004500300020006080500000002006100000090030000001009040600|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'FPCE': 1, 'nakedSingle': 11, 'crossHatch': 28, 'lastRemaining': 15, 'fullHouse': 2, 'Swordfish': 1, 'LZWing': 1, 'ALS_XZ': 1}
29295|987600500400080000030009000800020050003000204000001008200050400060007000000100090|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'FPF': 1, 'crossHatch': 37, 'lastRemaining': 5, 'nakedSingle': 14}
29296|980700600500000000004090080400080060000300002000006100050040070040200300007001006|SOLVED_CLEAN|57|0|0|{'KrakenFish': 2, 'ALS_XZ': 5, 'DeepResonance': 4, 'FPC': 2, 'crossHatch': 22, 'nakedSingle': 20, 'lastRemaining': 8, 'ALS_XYWing': 5, 'LZWing': 2, 'fullHouse': 5}
29297|980700600500090070007004009300020000050003000008900060010006200005400080000000100|SOLVED_CLEAN|57|0|0|{'KrakenFish': 2, 'DeepResonance': 3, 'D2B': 1, 'crossHatch': 28, 'nakedSingle': 9, 'lastRemaining': 12, 'XCycle': 1, 'LZWing': 1, 'fullHouse': 6}
29298|980700600500860000006004080300000000020007005007040060030000002001400070000001900|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 1, 'FPF': 1, 'crossHatch': 22, 'nakedSingle': 6, 'SimpleColoring': 1, 'FPCE': 1, 'lastRemaining': 16, 'fullHouse': 11}
29299|980760500700004090003000000500002009060080000007300400100005900070000000005000021|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'D2B': 1, 'nakedSingle': 8, 'FPCE': 1, 'crossHatch': 38, 'lastRemaining': 7, 'fullHouse': 2, 'SimpleColoring': 2, 'ALS_XYWing': 6, 'ALS_XZ': 12, 'LZWing': 1}
29300|980700000600000950004090008400070006000300020000001500040060005007002030000500100|SOLVED_CLEAN|57|0|0|{'KrakenFish': 2, 'DeepResonance': 3, 'D2B': 1, 'FPC': 3, 'LZWing': 2, 'ALS_XZ': 11, 'ALS_XYWing': 7, 'lastRemaining': 11, 'SimpleColoring': 1, 'crossHatch': 29, 'nakedSingle': 8, 'fullHouse': 5}
29301|980700600750040000003009070500007080030200000000010006090005030005000001000020400|SOLVED_CLEAN|57|0|0|{'KrakenFish': 3, 'DeepResonance': 2, 'nakedSingle': 13, 'crossHatch': 28, 'FPC': 2, 'ALS_XYWing': 5, 'lastRemaining': 6, 'ALS_XZ': 3, 'LZWing': 3, 'fullHouse': 8}
29302|980700600750000080006080000400003000020000004005600090007900050000012003000007100|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'LZWing': 1, 'crossHatch': 37, 'lastRemaining': 10, 'nakedSingle': 8, 'XWing': 1, 'SimpleColoring': 1, 'fullHouse': 2}
29303|980700600750040000003009070500007030000200006000000100300900001090005080000400002|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'FPF': 1, 'ALS_XYWing': 1, 'FPCE': 1, 'nakedSingle': 11, 'crossHatch': 23, 'lastRemaining': 14, 'fullHouse': 7}
29304|980700600750000080006000000400000003039800070005400060007500090000072001000040000|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'D2B': 1, 'ALS_XYWing': 1, 'FPCE': 1, 'nakedSingle': 14, 'crossHatch': 23, 'SimpleColoring': 1, 'lastRemaining': 15, 'fullHouse': 3}
29305|980760000700009000005800700800400073004003005000080400020010000008500300000008062|SOLVED_CLEAN|55|0|0|{'KrakenFish': 2, 'DeepResonance': 6, 'D2B': 2, 'FPCE': 1, 'crossHatch': 34, 'ALS_XZ': 3, 'ALS_XYWing': 6, 'LZWing': 2, 'FPC': 1, 'nakedSingle': 8, 'SimpleColoring': 1, 'lastRemaining': 9}
29306|980700600500090070007004000320000006005400080000003200070016500009800060000040001|SOLVED_CLEAN|55|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'FPCE': 1, 'nakedSingle': 6, 'crossHatch': 27, 'lastRemaining': 19, 'fullHouse': 2}
29307|000000001000002030004050600000100007040003020600040800008700000050080900906000008|SOLVED_CLEAN|59|0|0|{'KrakenFish': 2, 'DeepResonance': 1, 'D2B': 1, 'FPC': 3, 'ALS_XZ': 9, 'ALS_XYWing': 7, 'nakedSingle': 22, 'LZWing': 2, 'lastRemaining': 6, 'crossHatch': 26, 'SimpleColoring': 1, 'fullHouse': 1}
29308|000000001000001020013000450006070800050008004800900000040002003300080900700630000|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'SimpleColoring': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 8, 'crossHatch': 30, 'lastRemaining': 17}
29309|980700600750400000003080070500090080030200006000000001300000100090050030000004200|SOLVED_CLEAN|57|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'FPC': 2, 'FPCE': 1, 'nakedSingle': 22, 'crossHatch': 16, 'lastRemaining': 15, 'fullHouse': 1}
29310|980700600500080070007004000300040200020090000006800050009400060000013500000000001|SOLVED_CLEAN|57|0|0|{'KrakenFish': 2, 'DeepResonance': 3, 'crossHatch': 31, 'FPC': 1, 'nakedSingle': 9, 'XWing': 1, 'ALS_XZ': 5, 'lastRemaining': 13, 'fullHouse': 3}
29311|000000001002003000040050060000060007008940000060005040030500090091000204800000700|SOLVED_CLEAN|58|0|0|{'KrakenFish': 2, 'DeepResonance': 7, 'FPF': 1, 'ALS_XYWing': 5, 'nakedSingle': 8, 'FPC': 3, 'crossHatch': 40, 'lastRemaining': 6, 'ALS_XZ': 4, 'LZWing': 4, 'SimpleColoring': 3}
29312|000001002000030040005600700000002003060000010700800900070900500500040000809005000|SOLVED_CLEAN|59|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'D2B': 1, 'FPC': 5, 'nakedSingle': 14, 'crossHatch': 21, 'lastRemaining': 13, 'ALS_XZ': 10, 'ALS_XYWing': 8, 'LZWing': 2, 'XWing': 1, 'SimpleColoring': 1, 'fullHouse': 5}
29313|000000001002003000030140050004006700060080040850000006009060000020700900370009004|SOLVED_CLEAN|56|0|0|{'DeepResonance': 3, 'crossHatch': 16, 'FPC': 5, 'nakedSingle': 34, 'ALS_XYWing': 3, 'FPCE': 1}
29314|980700600700000500004080070400090030070000000003200001040030090000600100000002005|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'D2B': 1, 'crossHatch': 26, 'FPC': 4, 'nakedSingle': 11, 'lastRemaining': 11, 'fullHouse': 5}
29315|980700600750000090006000000400000000030072004005900070008600050000030100000001002|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 4, 'nakedSingle': 2, 'crossHatch': 34, 'lastRemaining': 20, 'fullHouse': 2}
29316|980700000760000500005000070400030000050002001009800700006500900000040020000001003|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'FPC': 1, 'FPCE': 1, 'crossHatch': 26, 'nakedSingle': 13, 'LZWing': 2, 'ALS_XZ': 1, 'XCycle': 1, 'lastRemaining': 6, 'fullHouse': 10}
29317|980700000760050000004009700400006900006000030000200001070008400000300002000010050|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 1, 'FPF': 1, 'FPC': 5, 'crossHatch': 36, 'ALS_XZ': 3, 'ALS_XYWing': 1, 'nakedSingle': 6, 'SimpleColoring': 2, 'LZWing': 2, 'lastRemaining': 8, 'fullHouse': 2}
29318|980700000760050000004009700400008900008000030000200001070006400000100002000030050|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 5, 'D2B': 1, 'FPC': 5, 'crossHatch': 28, 'LZWing': 1, 'ALS_XZ': 2, 'ALS_XYWing': 1, 'lastRemaining': 13, 'nakedSingle': 9, 'fullHouse': 2}
29319|980700000706000800000050000800040030030002001007005600008500900000010004000003020|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'FPF': 1, 'FPC': 2, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 23, 'lastRemaining': 19, 'fullHouse': 2}
29320|000000001000002030004050600005000003060070800708009000006041002040900006500060400|SOLVED_CLEAN|57|0|0|{'KrakenFish': 3, 'DeepResonance': 1, 'D2B': 1, 'SimpleColoring': 1, 'FPC': 2, 'XWing': 1, 'ALS_XYWing': 5, 'LZWing': 1, 'ALS_XZ': 6, 'crossHatch': 26, 'Swordfish': 1, 'lastRemaining': 14, 'nakedSingle': 9, 'XCycle': 1, 'fullHouse': 4}
29321|980760500700000090005009800590007060004030000000690000450006080000200004000000100|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'crossHatch': 27, 'lastRemaining': 12, 'nakedSingle': 13, 'fullHouse': 4}
29322|980700600504000000007050040800036200020070060000200009090300800000007001000001030|SOLVED_CLEAN|56|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'FPCE': 1, 'nakedSingle': 11, 'crossHatch': 30, 'lastRemaining': 10, 'fullHouse': 4}
29323|980700600700000080006090005600504003003009040000030200200900100009060004000001000|SOLVED_CLEAN|56|0|0|{'KrakenFish': 2, 'DeepResonance': 1, 'nakedSingle': 14, 'crossHatch': 26, 'FPC': 2, 'XCycle': 1, 'LZWing': 1, 'lastRemaining': 9, 'fullHouse': 4}
29324|980700600700000085000040007560300070009006800000090006350900008002000000000001300|SOLVED_CLEAN|56|0|0|{'KrakenFish': 2, 'D2B': 1, 'DeepResonance': 2, 'FPC': 2, 'crossHatch': 21, 'LZWing': 5, 'ALS_XZ': 7, 'SimpleColoring': 1, 'nakedSingle': 23, 'XCycle': 1, 'lastRemaining': 8}
29325|980700600700900850004060000800600500053007000000050020100079000090006100008100000|SOLVED_CLEAN|55|0|0|{'KrakenFish': 3, 'DeepResonance': 4, 'D2B': 1, 'ALS_XZ': 4, 'crossHatch': 23, 'FPC': 2, 'LZWing': 2, 'ALS_XYWing': 4, 'nakedSingle': 13, 'lastRemaining': 13, 'fullHouse': 3}
29326|980760000750090600006005090500000000070004030008650900020000004007540800000000010|SOLVED_CLEAN|55|0|0|{'KrakenFish': 1, 'DeepResonance': 5, 'D2B': 1, 'FPC': 3, 'crossHatch': 27, 'FPCE': 1, 'nakedSingle': 14, 'Swordfish': 1, 'LZWing': 1, 'lastRemaining': 4, 'ALS_XZ': 2, 'ALS_XYWing': 1, 'XCycle': 1, 'fullHouse': 4}
29327|980760500750400380004000009800000200507200000020030000070300800000040003000001060|SOLVED_CLEAN|55|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'D2B': 1, 'crossHatch': 34, 'nakedSingle': 12, 'FPC': 3, 'ALS_XYWing': 2, 'ALS_XZ': 3, 'lastRemaining': 5, 'XWing': 1, 'SimpleColoring': 3, 'LZWing': 1}
29328|980700600700500900004000070800600300020030007009001060500006030098300050000000800|SOLVED_CLEAN|55|0|0|{'KrakenFish': 1, 'DeepResonance': 5, 'D2B': 3, 'crossHatch': 35, 'nakedSingle': 7, 'lastRemaining': 8, 'fullHouse': 2}
29329|000000012000003004001040500004050020060007000800300000009030005030800000700006900|SOLVED_CLEAN|59|0|0|{'KrakenFish': 1, 'D2B': 2, 'DeepResonance': 2, 'crossHatch': 36, 'FPCE': 1, 'nakedSingle': 8, 'XCycle': 1, 'lastRemaining': 9, 'fullHouse': 3}
29330|980700600700090050004000700500600030030000000002000001070300080009040000000001002|SOLVED_CLEAN|59|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'FPF': 1, 'crossHatch': 31, 'ALS_XYWing': 3, 'nakedSingle': 13, 'LZWing': 5, 'ALS_XZ': 4, 'SimpleColoring': 1, 'lastRemaining': 11, 'fullHouse': 3}
29331|980760500700040900003009000800070400027900060000000001500600040078000600000080050|SOLVED_CLEAN|55|0|0|{'KrakenFish': 1, 'DeepResonance': 5, 'D2B': 1, 'nakedSingle': 16, 'FPCE': 1, 'crossHatch': 27, 'lastRemaining': 10}
29332|000000001002003040040050600003070000420300070800002003004007080010090000900600005|SOLVED_CLEAN|57|0|0|{'KrakenFish': 2, 'DeepResonance': 2, 'D2B': 1, 'crossHatch': 24, 'ALS_XZ': 7, 'FPC': 5, 'ALS_XYWing': 2, 'XWing': 2, 'nakedSingle': 11, 'SimpleColoring': 1, 'DeathBlossom': 1, 'lastRemaining': 10, 'fullHouse': 6}
29333|980700000600080700007005000040030020009400500000001004008600900000040030000002001|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 1, 'crossHatch': 33, 'ALS_XZ': 1, 'nakedSingle': 16, 'FPCE': 1, 'lastRemaining': 8}
29334|980700600750400000003080070800090030030000002000004001090070050000100006000000200|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 1, 'FPCE': 2, 'nakedSingle': 9, 'crossHatch': 33, 'lastRemaining': 11, 'fullHouse': 3}
29335|980700600750000080006000000500040003020003000008900050005600090000010004000002100|SOLVED_CLEAN|58|0|0|{'KrakenFish': 2, 'DeepResonance': 1, 'D2B': 2, 'crossHatch': 29, 'FPCE': 1, 'nakedSingle': 16, 'SimpleColoring': 1, 'LZWing': 2, 'Swordfish': 1, 'ALS_XZ': 1, 'lastRemaining': 8, 'fullHouse': 2}
29336|980700000600500000004060800400030900060000030003002001040090300000200005000007010|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 4, 'D2B': 1, 'crossHatch': 36, 'ALS_XYWing': 1, 'FPC': 2, 'FPCE': 1, 'nakedSingle': 8, 'lastRemaining': 10}
29337|980700000700060000005008700070009800000600040000030002050006100001200006000040030|SOLVED_CLEAN|58|0|0|{'KrakenFish': 2, 'DeepResonance': 5, 'FPCE': 1, 'DeathBlossom': 1, 'SimpleColoring': 3, 'FPC': 1, 'ALS_XZ': 12, 'ALS_XYWing': 1, 'nakedSingle': 12, 'crossHatch': 34, 'LZWing': 1, 'XWing': 1, 'XCycle': 1, 'lastRemaining': 7, 'fullHouse': 3}
29338|980700600005040030000009000540000080200080005008000300010600000002030040000001700|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 1, 'nakedSingle': 7, 'FPCE': 1, 'crossHatch': 39, 'lastRemaining': 9, 'fullHouse': 2}
29339|980700000700000900006000075040030020008500400000004001007800600000020030000001004|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'FPF': 1, 'DeepResonance': 2, 'D2B': 1, 'crossHatch': 29, 'XCycle': 4, 'LZWing': 5, 'ALS_XYWing': 9, 'nakedSingle': 16, 'ALS_XZ': 5, 'SimpleColoring': 1, 'fullHouse': 3, 'lastRemaining': 4}
29340|980700600005040030000009007540000060200060500006000003002030040000800001000001000|SOLVED_CLEAN|58|0|0|{'KrakenFish': 3, 'DeepResonance': 4, 'D2B': 1, 'nakedSingle': 14, 'crossHatch': 24, 'ALS_XZ': 10, 'FPC': 8, 'ALS_XYWing': 12, 'SimpleColoring': 1, 'XWing': 1, 'lastRemaining': 9, 'fullHouse': 2}
29341|980700600005040030000009007450000060200060500006000003002030040000800001000001000|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 4, 'nakedSingle': 15, 'crossHatch': 33, 'ALS_XZ': 7, 'ALS_XYWing': 4, 'DeathBlossom': 1, 'FPC': 2, 'LZWing': 4, 'lastRemaining': 7, 'fullHouse': 1}
29342|980700600007000050000060000400300005020001030003080900300004000010200000006090500|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 4, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 18, 'crossHatch': 14, 'lastRemaining': 21, 'fullHouse': 3}
29343|980700600007050000000006070400003002010000300003800090200000001030000400006500080|SOLVED_CLEAN|58|0|0|{'KrakenFish': 3, 'DeepResonance': 1, 'FPF': 1, 'crossHatch': 20, 'FPC': 5, 'ALS_XZ': 10, 'ALS_XYWing': 7, 'nakedSingle': 19, 'lastRemaining': 12, 'SimpleColoring': 1, 'LZWing': 2, 'fullHouse': 1}
29344|980700000600080700007005000040030020006400500000001004008600900000040001000002030|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 2, 'D2B': 3, 'FPC': 1, 'crossHatch': 28, 'lastRemaining': 7, 'nakedSingle': 15, 'SimpleColoring': 2, 'fullHouse': 4}
29345|980700600500040000003008090700800000040050000006002009002001900000080020000000031|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 3, 'FPF': 1, 'ALS_XZ': 3, 'FPC': 1, 'nakedSingle': 18, 'crossHatch': 24, 'lastRemaining': 12, 'fullHouse': 2}
29346|980700600750000090006090000400030000008500060000002001030000004007900050000001200|SOLVED_CLEAN|58|0|0|{'KrakenFish': 3, 'DeepResonance': 2, 'FPCE': 1, 'nakedSingle': 21, 'crossHatch': 33, 'ALS_XZ': 12, 'FPC': 2, 'ALS_XYWing': 2, 'LZWing': 2, 'XCycle': 1}
29347|980700600005090040000000008450030000090005030003200000100000700009040020000600001|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 4, 'FPCE': 2, 'nakedSingle': 9, 'crossHatch': 28, 'lastRemaining': 17, 'fullHouse': 2}
29348|980700000700000800006000075040030002009500400000004010008900600000010040000002003|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'FPF': 1, 'D2B': 1, 'crossHatch': 28, 'SimpleColoring': 2, 'FPC': 3, 'nakedSingle': 13, 'ALS_XYWing': 4, 'XWing': 1, 'lastRemaining': 6, 'fullHouse': 6}
29349|980760500760500090005000000400000009030002000009640080007280060000300100000000002|SOLVED_CLEAN|56|0|0|{'DeepResonance': 2, 'crossHatch': 35, 'FPCE': 1, 'nakedSingle': 7, 'lastRemaining': 10, 'fullHouse': 3}
29350|980700600500000000004090080600080090000300200000007001050070040006100003000002700|SOLVED_CLEAN|58|0|0|{'KrakenFish': 1, 'DeepResonance': 5, 'D2B': 1, 'FPC': 4, 'nakedSingle': 14, 'crossHatch': 29, 'ALS_XZ': 4, 'DeathBlossom': 1, 'LZWing': 2, 'ALS_XYWing': 3, 'SimpleColoring': 1, 'lastRemaining': 6, 'fullHouse': 4}
29351|980700000600000700007050090040030000006400800000002041008500900000010003000004020|SOLVED_CLEAN|58|0|0|{'KrakenFish': 2, 'DeepResonance': 6, 'FPF': 1, 'crossHatch': 28, 'FPC': 3, 'ALS_XZ': 3, 'ALS_XYWing': 4, 'nakedSingle': 23, 'LZWing': 1, 'lastRemaining': 2, 'fullHouse': 1, 'SimpleColoring': 1}
